Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);ASpd(kmh);Alt(m);Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
03/01/2021;16:03:39.980;4.6;58;1.04;15;3.84;11.54;7.0;59.8;243;2.9;82.30;0.15;-0.02;829;3815;283;216.2;48.3;48.150183;-3.631570;50.3;0.0;-2;-828;-74;569;-474;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:40.990;4.6;42;1.04;15;3.84;11.53;6.9;61.0;244;2.7;99.90;0.14;-0.02;1026;3815;281;217.0;47.8;48.150178;-3.631390;48.5;0.0;-4;-834;-74;589;-474;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:03:42.010;4.6;30;1.12;15;3.84;11.53;6.9;63.0;247;2.5;99.90;0.14;-0.03;1026;3815;273;218.1;48.7;48.150123;-3.631220;46.8;0.0;-4;-846;-78;581;-474;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:03:43.060;4.6;36;0.98;15;3.84;11.53;6.8;64.5;249;2.4;140.20;0.12;-0.01;1407;3815;261;218.9;51.3;48.150041;-3.631050;50.1;0.0;-5;-778;-79;495;-474;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:03:44.070;4.6;62;1.14;15;3.84;11.52;6.8;65.8;251;2.0;149.70;0.12;-0.01;1535;3815;241;219.7;53.7;48.149956;-3.630986;53.8;0.0;-5;-775;-84;445;-253;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:45.070;4.6;68;1.09;15;3.84;11.53;6.7;66.1;253;1.6;167.50;0.11;-0.02;1686;3815;222;219.8;54.9;48.149776;-3.630895;54.6;0.0;-4;-858;-84;93;-241;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:46.070;4.6;54;1.19;15;3.84;11.52;6.7;66.4;254;2.0;176.40;0.11;-0.02;1767;3815;212;220.4;56.0;48.149693;-3.630880;54.6;0.0;-4;-665;-82;4;-241;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:47.120;4.6;64;1.06;15;3.84;11.51;6.7;66.8;257;0.1;189.80;0.09;-0.02;1892;3815;199;221.0;56.8;48.149470;-3.630908;59.6;0.0;-2;-563;-84;-264;-241;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:48.120;4.6;64;0.91;15;3.84;11.51;6.7;65.7;259;-0.3;193.80;0.07;-0.02;1935;3815;179;220.3;60.1;48.149296;-3.630973;60.9;0.0;-4;-557;-79;-526;-241;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:49.140;4.6;68;0.56;15;3.83;11.51;6.7;65.1;260;-0.4;196.00;0.03;-0.01;1968;3815;160;219.4;63.6;48.149206;-3.631011;65.5;0.0;-4;19;-79;6;-241;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:50.150;4.6;62;1.58;615;3.82;11.47;7.5;63.0;263;-1.7;212.10;0.06;0.00;2058;3815;151;218.4;65.9;48.149025;-3.631105;68.3;0.0;-4;19;-79;6;-241;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:51.200;4.6;62;1.33;615;3.81;11.42;8.4;62.2;266;-0.5;222.10;0.05;0.01;2202;3815;138;216.6;72.1;48.148838;-3.631218;71.6;0.0;-4;19;-79;6;-241;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:52.230;4.6;68;1.27;615;3.80;11.42;8.5;62.2;267;0.0;244.40;0.02;-0.01;2440;3815;138;215.3;73.9;48.148783;-3.631483;75.1;0.0;-4;19;-79;7;-241;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:53.240;4.6;74;1.22;615;3.80;11.41;8.9;62.1;270;0.2;265.00;0.01;-0.03;2660;3815;150;214.5;76.7;48.148735;-3.631756;77.5;0.0;-4;19;-78;7;-241;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:03:54.270;4.6;76;1.29;615;3.79;11.37;9.2;62.1;273;0.5;287.70;0.02;-0.03;2794;3815;165;214.5;76.8;48.148763;-3.632155;80.1;0.0;-2;19;-78;6;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:03:55.290;4.6;68;1.20;15;3.82;11.47;6.6;60.2;275;-2.1;292.80;-0.07;-0.05;2924;3814;183;213.9;75.7;48.148833;-3.632418;74.8;0.0;-4;-676;-79;808;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:03:56.320;4.6;74;1.34;15;3.82;11.47;6.6;59.3;277;0.7;303.50;-0.03;-0.03;3031;3815;212;213.8;74.9;48.148901;-3.632620;76.4;0.0;-5;-849;-79;945;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:03:57.340;4.6;76;1.36;15;3.82;11.47;6.7;60.1;278;1.3;317.30;0.05;-0.01;3147;3815;230;216.1;66.1;48.149015;-3.632825;70.1;0.0;-16;-948;-78;936;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:03:58.350;4.6;74;0.83;15;3.82;11.46;6.8;62.5;281;0.6;329.10;0.09;0.01;3323;3815;244;220.0;57.0;48.149170;-3.632990;62.7;0.0;-5;-912;-78;948;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:03:59.360;4.6;72;1.13;15;3.81;11.45;7.0;63.9;283;0.7;354.10;0.19;-0.02;3513;3815;256;222.8;52.3;48.149300;-3.633030;50.3;0.0;2;-902;-17;930;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:04:00.360;4.6;70;1.05;15;3.80;11.43;7.4;65.7;285;0.6;12.50;0.22;-0.01;136;3815;267;226.0;46.6;48.149396;-3.633015;44.0;0.0;-2;-858;-17;903;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:04:01.360;4.6;62;0.87;15;3.80;11.42;7.4;67.8;287;0.6;24.40;0.21;-0.02;240;3815;269;228.4;44.0;48.149460;-3.632990;40.9;0.0;-4;-710;-19;775;-241;125;0;0;1;-1;0x0000000000000002;7.8
03/01/2021;16:04:02.360;4.6;66;1.31;15;3.80;11.42;7.4;69.0;288;0.1;55.50;0.22;-0.02;582;3815;270;229.1;44.3;48.149558;-3.632858;40.1;0.0;-5;-859;-20;784;-241;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:03.360;4.6;64;1.20;15;3.80;11.42;7.3;72.3;291;2.8;91.10;0.18;-0.03;934;3815;265;229.4;47.8;48.149595;-3.632623;47.5;0.0;-4;-858;-22;736;-241;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:04.370;4.6;48;1.14;15;3.80;11.41;7.3;74.4;292;2.8;91.10;0.16;-0.03;934;3815;259;229.6;48.8;48.149578;-3.632515;47.5;0.0;-4;-921;-23;292;-241;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:04:05.380;4.6;24;1.12;15;3.80;11.42;7.3;74.4;292;2.8;103.60;0.13;-0.05;1107;3814;248;230.0;50.8;48.149578;-3.632515;52.2;0.0;-4;-805;-23;406;-241;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:04:06.400;4.6;22;1.12;15;3.80;11.42;7.3;77.3;294;3.1;120.30;0.12;-0.05;1253;3814;248;230.0;50.8;48.149508;-3.632310;52.2;0.0;-4;-865;-22;617;-241;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:04:07.430;4.6;32;1.42;15;3.80;11.42;7.3;80.2;299;0.7;144.80;0.12;-0.03;1253;3815;225;230.5;55.2;48.149321;-3.631991;56.6;0.0;-4;-548;-17;359;86;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:04:08.450;4.6;68;1.26;15;3.80;11.41;7.2;78.5;300;-0.5;149.40;0.05;-0.03;1495;3815;192;228.9;60.6;48.149225;-3.631923;67.0;0.0;-4;-703;-17;497;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:09.450;4.6;68;0.75;15;3.80;11.40;7.2;78.3;303;0.2;159.00;0.02;-0.01;1608;3815;170;227.6;62.8;48.149056;-3.631805;70.1;0.0;-4;-531;-19;325;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:10.450;4.6;64;0.91;15;3.80;11.41;7.2;76.8;305;0.0;166.50;0.02;-0.01;1671;3815;160;226.9;65.8;48.148871;-3.631710;70.1;0.0;-4;-624;-19;-115;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:11.450;4.6;50;1.16;15;3.80;11.39;7.2;76.5;307;0.4;166.50;0.01;-0.03;1671;3816;149;226.3;66.5;48.148740;-3.631681;71.1;0.0;-4;-496;-17;-281;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:12.520;4.6;58;1.22;15;3.79;11.39;7.2;76.1;308;-0.1;172.70;0.02;-0.03;1734;3816;126;226.2;66.2;48.148608;-3.631655;72.0;0.0;-4;-7;-19;6;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:13.530;4.6;72;1.47;615;3.80;11.41;6.6;75.3;311;-1.9;183.10;0.02;-0.08;1769;3816;110;226.1;65.6;48.148378;-3.631621;65.1;0.0;-2;19;-19;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:14.550;4.6;78;1.37;615;3.78;11.35;7.9;74.0;313;-0.4;205.10;0.03;-0.05;2034;3816;105;225.1;69.4;48.148180;-3.631685;68.1;0.0;-2;19;-19;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:15.550;4.6;78;1.24;615;3.77;11.33;8.3;73.9;316;0.0;217.90;0.03;-0.02;2158;3817;108;224.2;72.8;48.148010;-3.631768;76.3;0.0;-2;19;-19;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:16.580;4.6;82;1.12;615;3.77;11.32;8.4;73.9;318;0.1;244.60;0.02;-0.02;2462;3817;121;223.9;74.9;48.147930;-3.632070;73.8;0.0;-2;19;-19;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:17.600;4.6;80;1.15;615;3.77;11.33;8.5;74.0;320;0.5;261.50;0.02;-0.02;2609;3817;147;223.5;75.9;48.147878;-3.632340;72.5;0.0;-2;19;-19;9;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:18.600;4.6;84;1.32;615;3.76;11.30;8.5;74.1;323;0.3;276.40;0.02;-0.03;2777;3817;166;224.4;74.9;48.147875;-3.632566;74.4;0.0;-2;19;-19;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:19.600;4.6;84;1.16;615;3.76;11.30;8.5;74.4;326;0.3;291.30;0.03;-0.01;2909;3817;185;225.5;73.8;48.147951;-3.632836;77.9;0.0;-4;19;-19;7;83;123;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:20.600;4.6;74;1.06;615;3.76;11.29;8.6;74.7;328;0.1;313.60;0.04;-0.02;3139;3817;201;226.9;72.0;48.148061;-3.633150;73.7;0.0;-2;19;-19;7;83;123;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:21.600;4.6;74;1.13;615;3.76;11.30;8.4;75.0;330;0.0;328.60;0.06;-0.02;3275;3817;215;228.2;69.4;48.148171;-3.633278;71.1;0.0;-2;19;-19;7;86;123;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:22.600;4.6;72;1.10;615;3.77;11.31;8.0;75.6;332;-0.3;343.60;0.05;-0.02;3449;3817;230;230.2;67.5;48.148330;-3.633375;68.8;0.0;-2;19;-19;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:23.600;4.6;74;1.15;615;3.77;11.33;7.5;76.2;334;-0.5;2.00;0.03;-0.03;46;3817;236;230.9;65.4;48.148463;-3.633395;71.8;0.0;-2;20;-17;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:24.600;4.6;72;1.21;615;3.77;11.33;7.3;76.4;337;-0.7;21.10;0.02;-0.02;221;3817;238;230.5;65.5;48.148678;-3.633291;68.8;0.0;-4;20;-17;7;83;125;1;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:25.600;4.6;68;1.25;615;3.77;11.33;7.3;76.3;339;-0.4;51.00;-0.03;-0.03;546;3817;234;228.8;67.4;48.148775;-3.633156;70.1;0.0;-2;19;-19;7;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:26.620;4.6;64;0.81;15;3.78;11.34;7.0;74.9;341;-1.6;57.80;-0.07;0.01;610;3817;225;225.8;70.2;48.148873;-3.632886;75.3;0.0;-2;-210;-22;368;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:27.660;4.6;64;1.12;15;3.78;11.34;7.0;73.9;342;-0.8;70.10;-0.11;-0.02;723;3817;211;221.8;72.6;48.148913;-3.632735;83.7;0.0;-4;-289;-144;656;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:28.700;4.6;66;0.96;15;3.80;11.41;5.3;71.6;344;-1.2;83.30;-0.16;-0.01;850;3817;203;220.1;74.6;48.148961;-3.632408;80.3;0.0;-4;-213;-226;800;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:29.720;4.6;66;0.89;15;3.81;11.42;5.2;67.7;346;-1.4;91.20;-0.17;-0.02;931;3816;184;215.7;74.4;48.148965;-3.632186;77.2;0.0;-5;-100;-291;830;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:30.720;4.6;66;1.08;15;3.81;11.45;4.7;65.1;347;-2.5;111.30;-0.20;-0.03;1116;3818;173;211.9;74.3;48.148911;-3.631861;80.3;0.0;-4;-1;-291;684;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:31.720;4.6;68;1.12;15;3.82;11.45;4.7;59.3;349;-3.2;119.90;-0.21;-0.03;1210;3818;149;205.5;76.0;48.148790;-3.631575;78.7;0.0;-5;19;-293;376;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:32.720;4.6;74;0.75;15;3.82;11.46;4.7;53.6;350;-4.2;139.40;-0.22;-0.02;1428;3818;126;199.5;78.2;48.148646;-3.631378;83.7;0.0;-13;445;-296;9;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:33.720;4.6;76;1.03;15;3.82;11.46;4.7;47.4;351;-4.0;147.10;-0.26;-0.01;1493;3818;106;192.7;79.3;48.148485;-3.631213;81.1;0.0;-10;60;-299;-343;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:34.720;4.6;76;1.20;15;3.82;11.46;4.6;41.6;353;-4.3;153.90;-0.25;-0.03;1563;3817;75;184.2;81.5;48.148338;-3.631103;83.5;0.0;-5;20;-299;-667;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:35.720;4.6;74;1.07;15;3.82;11.47;4.6;36.2;354;-3.9;157.30;-0.22;-0.01;1587;3817;56;180.5;82.0;48.148148;-3.630986;89.4;0.0;-5;17;-299;-779;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:36.720;4.6;66;1.17;15;3.82;11.47;4.7;28.6;356;-3.8;159.00;-0.21;0.00;1600;3817;38;176.9;80.5;48.147883;-3.630838;84.0;0.0;-4;15;-297;-638;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:37.720;4.6;84;1.19;15;3.82;11.46;4.7;25.8;356;-3.4;159.70;-0.17;-0.02;1595;3817;30;175.8;79.1;48.147773;-3.630775;77.7;0.0;-4;-286;-296;-652;86;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:38.720;4.6;92;1.11;15;3.82;11.46;4.7;21.6;358;-1.9;161.80;-0.15;0.02;1615;3818;27;173.6;75.1;48.147556;-3.630666;83.5;0.0;-2;-337;-296;-696;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:39.720;4.6;92;1.18;15;3.82;11.46;4.8;20.1;359;0.0;165.50;-0.07;-0.01;1647;3818;41;173.9;70.0;48.147386;-3.630591;73.3;0.0;-2;-548;-294;234;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:40.720;4.6;92;0.73;15;3.81;11.45;4.9;20.3;361;-0.1;173.20;-0.03;-0.01;1742;3818;56;175.5;63.4;48.147260;-3.630556;64.4;0.0;-4;-316;-294;-27;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:41.720;4.6;94;0.91;15;3.82;11.45;4.8;20.3;362;-1.8;182.70;-0.01;-0.02;1810;3818;79;176.3;59.9;48.147106;-3.630550;64.0;0.0;-4;-376;-293;7;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:42.720;4.6;90;1.11;15;3.81;11.45;4.9;20.1;364;-0.3;190.80;0.00;0.00;1920;3818;94;175.7;60.1;48.146986;-3.630570;56.6;0.0;-2;-149;-294;-599;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:43.720;4.6;84;1.03;15;3.81;11.45;5.0;20.1;365;-0.6;201.70;0.00;-0.01;2032;3818;108;175.4;59.5;48.146788;-3.630666;59.0;0.0;-1;-278;-291;393;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:44.720;4.6;86;1.26;15;3.81;11.45;4.9;20.1;366;-0.5;212.90;0.04;-0.04;2125;3818;123;174.4;60.1;48.146655;-3.630771;57.7;0.0;0;-618;-168;95;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:45.720;4.6;88;1.39;15;3.79;11.38;6.3;21.0;368;2.2;224.70;0.07;-0.02;2278;3818;143;173.4;61.6;48.146561;-3.630890;51.4;0.0;-1;-426;-121;317;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:46.720;4.6;88;1.37;15;3.79;11.39;6.3;22.6;369;0.2;237.40;0.05;-0.03;2357;3818;156;173.2;61.4;48.146468;-3.631070;56.3;0.0;4;-638;-121;453;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:47.720;4.6;82;1.11;15;3.79;11.38;6.3;23.4;372;2.0;248.30;0.02;-0.01;2474;3818;167;172.4;63.7;48.146391;-3.631328;63.5;0.0;2;-719;-121;523;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:48.720;4.6;80;1.19;15;3.79;11.38;6.3;24.4;373;2.2;268.30;0.02;-0.01;2681;3818;176;172.7;64.1;48.146368;-3.631565;67.2;0.0;7;-825;-121;692;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:49.720;4.6;78;-1.18;15;3.79;11.37;6.3;25.7;375;4.2;283.20;0.17;0.00;2870;3817;184;173.3;64.2;48.146383;-3.631801;61.8;0.0;-1;19;-124;9;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:50.720;4.6;74;1.07;15;3.79;11.36;6.3;24.2;376;-2.9;292.10;-0.02;-0.02;2910;3818;191;171.7;66.8;48.146431;-3.631978;70.3;0.0;0;-367;-122;159;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:51.720;4.6;72;1.53;15;3.79;11.36;6.2;19.7;379;-1.6;298.70;-0.05;-0.03;2987;3818;195;167.5;73.0;48.146543;-3.632163;72.7;0.0;32;-707;-124;415;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:52.720;4.6;68;1.09;15;3.79;11.36;6.2;18.4;380;0.3;311.90;-0.07;-0.02;3133;3817;199;166.3;73.7;48.146633;-3.632478;78.7;0.0;25;-826;-124;640;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:53.720;4.6;68;1.09;15;3.79;11.36;6.2;17.8;381;1.2;318.10;-0.05;0.00;3187;3817;201;165.8;71.6;48.146711;-3.632593;70.3;0.0;30;-892;-124;684;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:54.720;4.6;68;0.82;15;3.78;11.35;6.2;17.7;383;2.7;333.60;0.00;0.00;3343;3817;201;166.2;69.5;48.146891;-3.632763;68.3;0.0;31;-909;-122;345;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:55.720;4.6;66;1.34;15;3.78;11.35;6.3;18.6;385;1.1;341.40;0.06;-0.03;3408;3818;199;169.3;62.1;48.147073;-3.632855;63.7;0.0;136;-908;55;339;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:56.720;4.6;62;1.03;15;3.76;11.29;8.0;18.8;387;0.5;351.10;0.14;-0.03;3519;3818;197;171.0;59.0;48.147160;-3.632881;61.3;0.0;127;-837;111;628;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:57.720;4.6;64;0.80;15;3.75;11.28;8.3;19.2;388;0.4;357.00;0.14;0.00;3581;3818;192;174.3;57.3;48.147275;-3.632896;57.5;0.0;113;-828;109;519;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:58.720;4.6;68;1.04;15;3.75;11.25;8.3;19.6;391;0.1;12.20;0.13;-0.01;128;3818;188;175.2;57.4;48.147446;-3.632863;51.6;0.0;114;-719;106;569;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:04:59.720;4.6;68;0.99;15;3.75;11.23;8.2;20.6;394;-0.6;23.60;0.13;-0.03;252;3818;179;177.4;57.3;48.147635;-3.632776;59.2;0.0;78;-24;104;7;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:00.720;4.6;70;0.92;15;3.74;11.25;8.2;20.2;396;-2.5;26.60;0.08;-0.01;281;3818;169;177.0;61.9;48.147713;-3.632715;65.3;0.0;48;-268;103;-542;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:01.720;4.6;66;1.41;15;3.74;11.24;8.1;19.1;397;-2.2;32.20;0.05;-0.02;319;3818;164;176.1;64.5;48.147791;-3.632645;68.7;0.0;31;4;104;7;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:02.720;4.6;54;1.14;15;3.74;11.23;8.1;19.3;401;-0.8;33.40;0.04;-0.01;352;3818;157;175.7;66.1;48.147978;-3.632418;65.3;0.0;-1;-7;100;-59;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:03.720;4.6;54;0.99;15;3.74;11.23;7.9;19.0;402;-1.2;37.60;0.01;-0.03;372;3818;149;175.1;68.1;48.148085;-3.632418;70.3;0.0;-2;-536;47;-468;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:04.720;4.6;64;1.17;15;3.74;11.24;7.6;19.3;405;2.1;46.00;0.01;-0.01;475;3818;141;174.3;70.4;48.148235;-3.632103;74.4;0.0;-1;-638;44;-870;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:05.720;4.6;60;1.49;15;3.74;11.24;7.5;21.5;406;3.2;49.40;0.01;0.00;508;3818;134;175.3;68.1;48.148323;-3.631946;74.8;0.0;-5;-640;-71;-876;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:06.720;4.6;70;1.17;15;3.75;11.27;6.7;25.3;408;2.5;49.10;0.04;0.00;496;3817;123;180.7;60.3;48.148426;-3.631763;68.3;0.0;-5;-627;-17;-800;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:07.720;4.6;72;1.11;15;3.74;11.25;7.2;27.5;411;2.7;42.90;0.13;-0.04;427;3817;122;184.3;54.6;48.148586;-3.631518;56.3;0.0;-7;-650;-14;-939;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:08.720;4.6;68;0.95;15;3.74;11.23;7.5;29.8;413;2.7;33.60;0.17;-0.01;317;3817;124;187.3;50.0;48.148668;-3.631425;47.5;0.0;-8;-632;60;-677;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:09.720;4.6;64;0.95;15;3.73;11.20;8.2;32.6;416;2.6;26.60;0.21;-0.05;289;3817;129;190.9;46.2;48.148793;-3.631326;38.7;0.0;-5;-582;125;-774;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:10.720;4.6;74;0.92;15;3.72;11.17;8.5;34.2;417;2.2;16.90;0.25;-0.04;180;3817;140;195.5;44.5;48.148856;-3.631293;35.9;0.0;-2;-564;126;-703;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:11.720;4.6;78;0.98;15;3.72;11.17;8.5;37.2;420;2.0;2.00;0.25;-0.02;14;3817;151;198.2;45.9;48.148990;-3.631265;35.9;0.0;-2;-614;122;-790;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:12.720;4.6;76;0.94;15;3.72;11.17;8.5;40.4;423;2.1;347.10;0.24;-0.04;3475;3818;162;200.2;47.4;48.149126;-3.631308;36.1;0.0;-4;-567;122;-607;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:13.720;4.6;76;1.04;15;3.72;11.16;8.4;42.6;425;2.6;328.20;0.22;-0.02;3284;3817;175;201.3;49.8;48.149238;-3.631378;39.6;0.0;-5;-555;122;-602;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:14.720;4.6;76;0.91;15;3.72;11.17;8.4;44.9;427;2.4;313.40;0.16;-0.03;3125;3818;187;202.5;52.4;48.149316;-3.631506;39.4;0.0;-29;-433;47;-516;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:15.720;4.6;74;1.22;15;3.72;11.18;7.8;46.7;429;2.5;300.40;0.14;-0.05;3024;3818;206;202.6;58.1;48.149400;-3.631641;45.5;0.0;-26;-632;47;-661;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:16.720;4.6;68;1.18;15;3.72;11.18;7.7;49.5;431;3.2;286.00;0.12;-0.05;2843;3818;217;202.6;60.5;48.149446;-3.631801;51.6;0.0;-11;-784;57;-782;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:17.720;4.6;62;1.16;15;3.72;11.17;8.0;51.0;433;4.5;266.90;0.12;-0.03;2673;3818;222;202.7;61.4;48.149468;-3.632071;52.9;0.0;-26;-862;86;-811;83;125;0;0;1;-1;0x0000000000000002;7.9
03/01/2021;16:05:18.740;4.6;44;1.16;15;3.72;11.17;8.0;52.8;435;4.9;255.10;0.12;-0.03;2673;3818;227;203.2;61.7;48.149450;-3.632208;54.2;0.0;-45;-859;82;-879;83;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:05:19.740;4.6;28;1.15;15;3.72;11.17;8.0;52.8;435;4.9;255.10;0.13;-0.03;2560;3818;233;204.9;61.7;48.149450;-3.632208;53.7;0.0;-21;-849;120;-874;83;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:05:20.790;4.6;44;1.04;15;3.72;11.16;8.2;57.1;439;4.4;222.40;0.13;-0.03;2228;3817;233;207.4;60.4;48.149311;-3.632588;55.0;0.0;-24;-694;110;-978;83;125;0;0;1;-1;0x0000000000000012;7.9
03/01/2021;16:05:21.820;4.6;64;1.00;15;3.71;11.15;8.2;58.9;443;2.1;198.20;0.10;-0.02;1957;3817;230;208.0;59.2;48.149106;-3.632738;58.1;0.0;-42;-441;61;-855;83;125;0;0;1;-1;0x0000000000000002;7.9
