Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);0450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS;ASpd(kmh);Alt(m).1;Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V);GPS(lat);GPS(lon)
2021-01-28;20:33:55.990;4.6;70;1.18;15;3.91;11.75;5.2;40.7;184;1.2;340.2;0.1;-0.04;3400;3814;92;60.4;49.2;47.766985 -3.506566;69.8;0.0;-1;-737;-267;404;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766985;-3.506566
2021-01-28;20:33:56.990;4.6;70;0.97;15;3.92;11.76;5.2;42.1;186;1.5;344.0;0.11;-0.02;3431;3814;81;61.8;44.2;47.767141 -3.506635;66.4;0.0;0;-742;-267;529;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.767141;-3.506635
2021-01-28;20:33:57.990;4.6;74;1.06;15;3.91;11.74;5.2;43.0;187;1.3;348.0;0.17;-0.04;3479;3814;72;63.3;40.5;47.767241 -3.506675;62.9;0.0;0;-777;-267;586;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767241;-3.506675
2021-01-28;20:33:58.990;4.6;70;0.96;15;3.91;11.73;5.3;44.0;188;1.6;356.2;0.22;-0.03;3581;3814;59;65.6;35.5;47.767316 -3.506690;59.0;0.0;0;-801;-267;636;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767316;-3.506690
2021-01-28;20:33:59.990;4.6;78;1.1;15;3.91;11.74;5.2;45.0;190;1.2;10.3;0.25;-0.03;111;3814;51;66.9;29.9;47.767398 -3.506683;53.7;0.0;-1;-850;-267;644;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.767398;-3.506683
2021-01-28;20:34:00.990;4.6;76;0.94;15;3.91;11.73;5.3;46.1;191;1.1;30.1;0.26;-0.06;363;3815;43;68.1;29.1;47.767453 -3.506636;50.1;0.0;-1;-850;-267;556;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.767453;-3.506636
2021-01-28;20:34:01.990;4.6;82;1.09;15;3.91;11.72;5.3;46.8;193;1.4;64.9;0.31;-0.03;749;3816;38;68.5;31.7;47.767515 -3.506526;48.8;0.0;0;-933;-269;522;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767515;-3.506526
2021-01-28;20:34:02.990;4.6;84;1.04;15;3.91;11.73;5.3;47.8;194;1.8;92.5;0.31;-0.03;962;3815;35;69.0;35.2;47.767521 -3.506400;47.9;0.0;-1;-957;-267;451;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.767521;-3.506400
2021-01-28;20:34:03.990;4.6;90;1.01;15;3.91;11.73;5.3;48.7;196;1.8;114.3;0.29;-0.03;1179;3816;41;69.0;40.9;47.767498 -3.506288;48.1;0.0;0;-1016;-267;361;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767498;-3.506288
2021-01-28;20:34:04.990;4.6;90;1.04;15;3.9;11.72;5.3;49.5;197;2.0;131.7;0.29;-0.02;1320;3816;51;69.0;46.3;47.767435 -3.506155;48.3;0.0;0;-1016;-267;418;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767435;-3.506155
2021-01-28;20:34:05.990;4.6;92;1.01;15;3.9;11.72;5.3;50.3;199;1.9;146.2;0.28;-0.03;1466;3816;63;68.9;49.2;47.767321 -3.506008;48.1;0.0;1;-1019;-267;232;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767321;-3.506008
2021-01-28;20:34:06.990;4.6;88;0.98;15;3.9;11.71;5.3;50.5;200;1.2;164.8;0.27;-0.03;1624;3816;76;68.8;51.0;47.767205 -3.505953;48.3;0.0;17;-908;-265;-361;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767205;-3.505953
2021-01-28;20:34:07.990;4.6;90;0.92;15;3.9;11.71;5.3;50.2;202;0.5;169.1;0.24;-0.08;1691;3816;89;68.4;52.8;47.767103 -3.505908;49.6;0.0;11;-829;-267;-654;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767103;-3.505908
2021-01-28;20:34:08.990;4.6;84;0.82;15;3.9;11.7;5.2;49.2;203;-0.9;169.4;0.19;-0.01;1697;3815;109;67.5;56.5;47.766970 -3.505880;52.4;0.0;0;14;-267;6;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766970;-3.505880
2021-01-28;20:34:09.990;4.6;88;0.98;15;3.9;11.71;5.0;45.0;205;-3.2;172.9;0.16;-0.01;1699;3816;124;64.6;62.0;47.766856 -3.505840;57.7;0.0;-1;14;-265;7;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766856;-3.505840
2021-01-28;20:34:10.990;4.6;80;0.9;15;3.9;11.71;4.9;41.8;206;-3.4;176.1;0.08;-0.03;1732;3815;140;61.5;69.9;47.766630 -3.505803;63.5;0.0;-1;14;-265;7;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766630;-3.505803
2021-01-28;20:34:11.990;4.6;86;1.03;15;3.91;11.73;4.6;38.6;208;-3.4;180.7;0.01;-0.05;1786;3815;157;57.5;75.4;47.766446 -3.505788;68.5;0.0;-1;-266;-265;110;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766446;-3.505788
2021-01-28;20:34:12.990;4.6;82;1.36;15;3.9;11.71;5.1;35.8;209;-1.5;185.5;0.06;-0.05;1826;3815;185;52.5;80.6;47.766288 -3.505791;73.1;0.0;-1;-831;-265;422;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766288;-3.505791
2021-01-28;20:34:13.990;4.6;76;1.67;15;3.9;11.7;5.1;36.0;210;3.2;191.0;0.04;-0.03;1891;3815;204;53.4;78.9;47.766085 -3.505821;73.8;0.0;-1;-966;-267;536;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766085;-3.505821
2021-01-28;20:34:14.990;4.6;74;0.85;15;3.89;11.69;5.2;39.6;212;2.7;197.9;0.07;-0.04;1974;3815;221;56.8;70.0;47.765870 -3.505923;69.4;0.0;-1;-965;-265;628;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.765870;-3.505923
2021-01-28;20:34:15.990;4.6;72;1.12;15;3.9;11.7;5.2;41.4;213;2.4;210.0;0.14;-0.03;2076;3816;236;59.5;64.1;47.765720 -3.506003;65.0;0.0;0;-1013;-265;648;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.765720;-3.506003
2021-01-28;20:34:16.990;4.6;72;1.07;15;3.89;11.69;5.3;43.1;215;1.9;222.9;0.23;-0.04;2192;3816;247;62.6;56.5;47.765600 -3.506123;58.3;0.0;0;-1016;-265;681;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.765600;-3.506123
2021-01-28;20:34:17.990;4.6;70;0.94;15;3.89;11.69;5.2;44.6;216;1.7;235.8;0.27;-0.03;2314;3816;261;65.6;51.4;47.765528 -3.506235;51.3;0.0;0;-1016;-267;670;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.765528;-3.506235
2021-01-28;20:34:18.990;4.6;66;0.87;15;3.89;11.69;5.3;45.9;217;1.2;251.7;0.29;-0.03;2469;3816;266;67.7;46.1;47.765470 -3.506386;49.0;0.0;0;-1016;-267;651;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.765470;-3.506386
2021-01-28;20:34:19.990;4.6;44;0.86;15;3.89;11.68;5.3;46.5;218;1.0;260.7;0.28;-0.02;2535;3816;267;68.5;44.2;47.765455 -3.506448;47.0;0.0;-1;-1017;-267;597;-247;128;0;0;1;-1;0x0000000000000012;7.7;47.765455;-3.506448
2021-01-28;20:34:21.030;4.6;36;1.04;15;3.89;11.68;5.3;47.4;219;1.4;279.8;0.31;-0.04;2788;3816;267;68.5;41.1;47.765446 -3.506596;47.0;0.0;0;-1017;-267;598;-247;128;0;0;1;-1;0x0000000000000012;7.7;47.765446;-3.506596
2021-01-28;20:34:22.050;4.6;32;1.04;15;3.89;11.68;5.3;48.9;221;1.9;279.8;0.31;-0.04;2788;3816;267;69.5;35.4;47.765475 -3.506758;46.1;0.0;0;-1017;-269;580;-247;128;0;0;1;-1;0x0000000000000012;7.7;47.765475;-3.506758
2021-01-28;20:34:23.070;4.6;68;1.07;15;3.89;11.68;5.3;51.9;223;1.7;329.7;0.31;-0.09;3286;3815;255;71.8;29.3;47.765556 -3.506830;47.0;0.0;0;-548;-269;42;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.765556;-3.506830
2021-01-28;20:34:24.110;4.6;68;0.85;15;3.89;11.68;5.2;52.4;225;0.0;347.4;0.15;-0.01;3545;3814;245;72.0;28.0;47.765638 -3.506861;52.7;0.0;1;11;-267;6;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.765638;-3.506861
2021-01-28;20:34:25.110;4.6;70;1.01;15;3.89;11.68;4.9;50.1;227;-2.2;2.6;0.14;-0.03;86;3814;240;70.7;35.3;47.765736 -3.506850;57.5;0.0;-1;12;-275;7;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.765736;-3.506850
2021-01-28;20:34:26.110;4.6;70;0.88;15;3.89;11.69;4.7;48.4;228;-2.6;8.9;0.05;-0.04;122;3814;226;66.9;45.7;47.765795 -3.506835;65.7;0.0;-1;14;-277;6;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.765795;-3.506835
2021-01-28;20:34:27.110;4.6;70;1.17;15;3.89;11.68;4.7;44.3;229;-3.4;17.7;0.01;-0.06;196;3815;210;61.8;49.4;47.765951 -3.506768;72.4;0.0;1;3;-275;6;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.765951;-3.506768
2021-01-28;20:34:28.110;4.6;70;1.09;15;3.89;11.68;5.0;38.8;231;-3.8;23.5;-0.03;-0.05;255;3815;197;56.5;56.5;47.766048 -3.506706;76.6;0.0;8;-421;-273;-32;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766048;-3.506706
2021-01-28;20:34:29.110;4.6;66;1.54;15;3.89;11.67;5.0;37.2;232;-1.4;26.3;0.01;-0.07;279;3815;181;53.3;58.7;47.766178 -3.506616;80.0;0.0;18;-858;-272;-102;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766178;-3.506616
2021-01-28;20:34:30.110;4.6;68;1.41;15;3.89;11.67;5.0;37.1;234;2.5;33.6;0.03;-0.05;353;3815;172;53.6;55.6;47.766330 -3.506486;77.7;0.0;11;-915;-273;-311;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766330;-3.506486
2021-01-28;20:34:31.110;4.6;66;1.09;15;3.88;11.67;5.1;37.8;235;1.6;35.8;0.09;-0.04;377;3814;157;56.8;46.9;47.766393 -3.506395;70.0;0.0;7;-930;-273;-419;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766393;-3.506395
2021-01-28;20:34:32.110;4.6;68;1.02;15;3.88;11.66;5.2;38.6;236;1.1;37.5;0.16;-0.04;391;3814;151;58.9;42.6;47.766518 -3.506271;66.4;0.0;14;-978;-272;-187;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766518;-3.506271
2021-01-28;20:34:33.110;4.6;62;1.04;15;3.88;11.65;5.3;39.0;237;1.4;38.9;0.2;-0.03;407;3814;141;62.2;33.6;47.766563 -3.506216;57.9;0.0;4;-888;-272;-22;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766563;-3.506216
2021-01-28;20:34:34.110;4.6;66;0.78;15;3.88;11.65;5.3;40.2;239;0.1;47.8;0.22;-0.01;490;3814;138;64.0;29.3;47.766630 -3.506101;52.9;0.0;12;-892;-272;-11;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766630;-3.506101
2021-01-28;20:34:35.110;4.6;64;0.9;15;3.88;11.64;5.4;40.3;240;-0.1;52.8;0.28;-0.01;529;3815;133;66.3;26.6;47.766665 -3.506053;47.2;0.0;8;-915;-272;190;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766665;-3.506053
2021-01-28;20:34:36.110;4.6;70;0.82;15;3.88;11.64;5.4;40.6;242;-0.3;64.2;0.34;-0.03;686;3815;132;67.0;26.0;47.766701 -3.505951;45.0;0.0;14;-777;-272;-680;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766701;-3.505951
2021-01-28;20:34:37.110;4.6;74;1.08;15;3.87;11.63;5.3;41.1;244;-0.1;72.6;0.33;-0.07;772;3815;133;68.2;27.2;47.766721 -3.505836;44.2;0.0;18;-719;-272;-704;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766721;-3.505836
2021-01-28;20:34:38.110;4.6;74;0.89;15;3.87;11.63;5.3;42.3;245;0.0;65.3;0.3;-0.02;701;3815;133;69.3;25.2;47.766736 -3.505760;44.4;0.0;44;-701;-275;-597;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766736;-3.505760
2021-01-28;20:34:39.110;4.6;70;0.99;15;3.87;11.63;5.4;42.7;247;-0.6;60.6;0.34;-0.04;601;3815;133;69.8;24.7;47.766780 -3.505648;43.8;0.0;60;-786;-273;-683;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766780;-3.505648
2021-01-28;20:34:40.110;4.6;70;0.92;15;3.87;11.63;5.3;43.0;249;0.0;45.4;0.33;-0.02;393;3815;131;70.0;24.1;47.766823 -3.505586;43.8;0.0;67;-825;-273;-695;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766823;-3.505586
2021-01-28;20:34:41.110;4.6;68;0.91;15;3.87;11.63;5.3;43.7;250;0.2;29.6;0.32;-0.05;249;3815;128;70.4;22.7;47.766865 -3.505556;44.4;0.0;64;-739;-273;-588;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766865;-3.505556
2021-01-28;20:34:42.110;4.6;72;1.1;15;3.87;11.62;5.3;44.7;252;0.6;18.5;0.33;-0.05;111;3816;123;70.9;23.4;47.766933 -3.505550;45.1;0.0;57;-758;-272;-523;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766933;-3.505550
2021-01-28;20:34:43.110;4.6;76;1.11;15;3.87;11.62;5.3;45.3;252;0.8;353.1;0.35;-0.05;3442;3815;115;71.4;24.9;47.766970 -3.505565;47.7;0.0;65;-822;-273;-499;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766970;-3.505565
2021-01-28;20:34:44.110;4.6;74;0.84;15;3.87;11.62;5.3;47.6;254;1.7;325.6;0.29;-0.05;3125;3815;110;72.3;27.6;47.767040 -3.505630;48.5;0.0;63;-757;-272;-448;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767040;-3.505630
2021-01-28;20:34:45.110;4.6;80;1.12;15;3.87;11.62;5.3;48.8;256;1.4;307.0;0.31;-0.05;3025;3814;98;73.4;31.7;47.767085 -3.505721;46.6;0.0;63;-768;-272;-468;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767085;-3.505721
2021-01-28;20:34:46.110;4.6;84;0.84;15;3.87;11.62;5.3;49.9;257;1.3;298.6;0.25;-0.05;2941;3816;91;74.1;37.7;47.767118 -3.505840;48.7;0.0;52;-715;-272;-573;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767118;-3.505840
2021-01-28;20:34:47.110;4.6;80;1.13;15;3.87;11.61;5.2;50.6;259;1.0;281.8;0.25;-0.03;2839;3814;84;74.0;43.2;47.767156 -3.506015;50.9;0.0;58;-825;-272;-515;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767156;-3.506015
2021-01-28;20:34:48.110;4.6;76;0.98;15;3.87;11.61;5.3;51.4;260;1.6;266.0;0.25;-0.03;2682;3814;79;74.0;46.5;47.767163 -3.506185;52.0;0.0;50;-840;-273;-518;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767163;-3.506185
2021-01-28;20:34:49.110;4.7;74;0.98;15;3.87;11.61;5.2;52.3;262;1.6;257.5;0.25;-0.07;2568;3815;77;74.5;50.3;47.767148 -3.506330;51.6;0.0;50;-862;-273;-563;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767148;-3.506330
2021-01-28;20:34:50.110;4.6;80;0.95;15;3.87;11.61;5.3;53.1;263;1.6;243.2;0.26;-0.05;2469;3814;83;75.3;52.9;47.767108 -3.506513;52.5;0.0;51;-883;-273;-580;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767108;-3.506513
2021-01-28;20:34:51.110;4.6;82;0.93;15;3.87;11.61;5.2;54.9;265;2.4;233.6;0.23;-0.03;2343;3815;92;76.4;55.1;47.767055 -3.506655;54.4;0.0;52;-915;-273;-568;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.767055;-3.506655
2021-01-28;20:34:52.110;4.6;74;0.82;15;3.86;11.61;5.2;55.9;266;1.4;219.4;0.2;-0.03;2261;3815;103;77.5;54.7;47.766926 -3.506866;54.4;0.0;55;-900;-273;-547;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766926;-3.506866
2021-01-28;20:34:53.110;4.6;78;1.18;15;3.86;11.6;5.2;56.3;268;1.4;213.3;0.35;-0.01;2110;3815;116;78.1;55.2;47.766838 -3.506963;52.4;0.0;67;-1014;-272;-486;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766838;-3.506963
2021-01-28;20:34:54.110;4.6;74;0.84;15;3.86;11.6;5.3;57.5;269;2.0;199.1;0.26;-0.02;2028;3815;137;79.7;53.6;47.766716 -3.507055;52.0;0.0;63;-983;-272;-374;-244;128;0;0;1;-1;0x0000000000000002;7.7;47.766716;-3.507055
2021-01-28;20:34:55.110;4.6;70;0.5;15;3.86;11.59;5.3;58.1;270;0.6;191.9;0.24;-0.01;1943;3815;150;80.6;50.7;47.766618 -3.507105;47.4;0.0;47;11;-272;4;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766618;-3.507105
2021-01-28;20:34:56.110;4.6;70;0.95;15;3.86;11.59;5.2;56.5;272;-3.3;191.2;0.19;-0.03;1897;3816;166;80.1;53.3;47.766493 -3.507145;49.2;0.0;80;11;-273;4;-247;128;0;0;1;-1;0x0000000000000002;7.7;47.766493;-3.507145
2021-01-28;20:34:57.150;4.6;66;0.89;20015;3.86;11.6;5.0;52.6;274;-3.5;189.1;0.18;-0.03;1888;3816;176;76.0;64.0;47.766283 -3.507193;57.9;0.0;1;-397;-267;-411;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766283;-3.507193
2021-01-28;20:34:58.150;4.6;66;1.35;20015;3.86;11.59;5.0;50.6;274;-2.5;187.1;0.18;-0.03;1888;3816;199;71.5;71.2;47.766183 -3.507216;64.6;0.0;2;-828;-267;-466;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766183;-3.507216
2021-01-28;20:34:59.160;4.6;66;1.1;20015;3.86;11.59;5.1;50.1;276;1.4;181.5;0.13;-0.03;1819;3816;211;71.1;70.6;47.765971 -3.507248;65.0;0.0;2;-859;-269;-604;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.765971;-3.507248
2021-01-28;20:35:00.160;4.6;64;0.98;20015;3.86;11.58;5.2;51.6;277;1.5;178.4;0.14;-0.04;1787;3816;235;72.5;63.8;47.765870 -3.507250;62.2;0.0;4;-891;-269;-620;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.765870;-3.507250
2021-01-28;20:35:01.160;4.6;58;0.91;20015;3.86;11.58;5.2;52.3;279;1.4;166.9;0.18;-0.05;1684;3815;255;73.3;61.0;47.765681 -3.507213;60.3;0.0;4;-880;-269;-641;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.765681;-3.507213
2021-01-28;20:35:02.160;4.6;60;0.99;20015;3.85;11.57;5.2;53.5;281;1.2;160.2;0.19;-0.05;1628;3815;263;74.9;55.1;47.765568 -3.507178;55.5;0.0;4;-896;-267;-798;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.765568;-3.507178
2021-01-28;20:35:03.160;4.6;52;1.01;20015;3.86;11.58;5.3;54.1;282;1.2;151.8;0.24;-0.04;1561;3815;271;75.5;52.1;47.765491 -3.507131;54.2;0.0;1;-894;-265;-661;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.765491;-3.507131
2021-01-28;20:35:04.180;4.6;42;0.97;20015;3.86;11.58;5.3;54.1;282;1.1;134.9;0.25;-0.05;1403;3815;271;75.5;52.1;47.765405 -3.507053;54.2;0.0;2;-892;-254;-549;-247;128;1;0;1;-1;0x0000000000000012;7.7;47.765405;-3.507053
2021-01-28;20:35:05.190;4.6;20;0.97;20015;3.86;11.58;5.3;54.1;282;1.1;134.9;0.25;-0.05;1403;3815;280;75.9;52.1;47.765405 -3.507053;52.2;0.0;1;-891;-250;-513;-244;128;1;0;1;-1;0x0000000000000012;7.7;47.765405;-3.507053
2021-01-28;20:35:06.240;4.6;24;0.97;20015;3.85;11.57;5.4;55.2;284;1.1;134.9;0.25;-0.05;1403;3815;280;75.9;46.5;47.765281 -3.506740;52.2;0.0;2;-899;-256;-510;-247;128;1;0;1;-1;0x0000000000000012;7.7;47.765281;-3.506740
2021-01-28;20:35:07.270;4.6;24;0.99;20015;3.85;11.57;5.4;55.2;284;1.4;88.3;0.23;-0.05;876;3814;280;75.9;46.5;47.765281 -3.506740;52.2;0.0;2;-1002;-261;-497;-244;128;1;0;1;-1;0x0000000000000012;7.7;47.765281;-3.506740
2021-01-28;20:35:08.270;4.6;40;1.0;20015;3.85;11.57;5.2;57.3;289;2.2;57.5;0.22;-0.05;553;3814;278;76.0;38.9;47.765328 -3.506400;54.8;0.0;4;-793;-264;-596;-244;128;1;0;1;-1;0x0000000000000012;7.7;47.765328;-3.506400
2021-01-28;20:35:09.270;4.6;60;0.86;20015;3.85;11.56;5.2;57.8;291;-0.5;39.3;0.18;-0.04;352;3814;274;76.4;33.5;47.765410 -3.506270;54.6;0.0;1;-644;-265;-534;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.765410;-3.506270
2021-01-28;20:35:10.270;4.6;60;1.17;20015;3.85;11.56;5.1;55.4;293;-1.3;30.4;0.16;-0.04;259;3815;263;74.7;38.3;47.765455 -3.506228;58.1;0.0;8;-891;-265;-780;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.765455;-3.506228
2021-01-28;20:35:11.270;4.6;50;1.61;20015;3.85;11.56;5.0;54.9;293;-0.9;22.3;0.18;-0.06;192;3815;257;73.6;40.6;47.765505 -3.506185;61.8;0.0;22;-801;-269;-605;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.765505;-3.506185
2021-01-28;20:35:12.300;4.6;30;0.97;20015;3.85;11.56;5.0;54.9;294;0.7;7.8;0.15;-0.04;21;3815;247;73.6;40.6;47.765583 -3.506168;61.3;0.0;5;-376;-265;878;-247;128;1;0;1;-1;0x0000000000000012;7.7;47.765583;-3.506168
2021-01-28;20:35:13.330;4.6;56;0.94;20015;3.85;11.56;5.0;52.0;297;-3.3;350.7;0.11;-0.05;3432;3815;234;72.3;42.0;47.765781 -3.506230;61.3;0.0;-1;-474;-265;980;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.765781;-3.506230
2021-01-28;20:35:14.330;4.6;70;1.34;20015;3.85;11.55;4.8;47.8;298;-3.0;359.4;0.12;-0.06;3552;3815;218;68.5;46.7;47.765915 -3.506248;66.3;0.0;-2;-471;-267;1024;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.765915;-3.506248
2021-01-28;20:35:15.330;4.6;72;1.3;20015;3.85;11.57;4.7;44.8;300;-1.9;27.8;0.1;0.0;203;3815;203;66.0;48.9;47.766051 -3.506185;69.8;0.0;-1;-527;-269;-554;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766051;-3.506185
2021-01-28;20:35:16.330;4.6;70;0.89;20015;3.85;11.56;4.8;43.6;301;-1.0;29.1;0.03;-0.03;391;3815;192;66.1;47.2;47.766091 -3.506143;70.9;0.0;1;-557;-269;-881;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766091;-3.506143
2021-01-28;20:35:17.330;4.6;70;1.12;20015;3.85;11.56;4.8;42.9;302;-1.6;17.1;0.08;-0.06;194;3815;186;66.3;45.7;47.766231 -3.506020;69.0;0.0;1;-570;-269;-865;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766231;-3.506020
2021-01-28;20:35:18.330;4.6;68;1.04;20015;3.85;11.55;4.8;41.8;304;-1.5;6.7;0.06;-0.05;62;3815;172;65.4;45.1;47.766366 -3.506006;67.7;0.0;-2;-480;-269;1024;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766366;-3.506006
2021-01-28;20:35:19.330;4.7;68;1.23;20015;3.85;11.55;4.8;40.9;305;-2.2;359.3;0.09;-0.02;3504;3814;155;63.3;47.0;47.766435 -3.506028;66.1;0.0;2;-1024;-267;-160;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766435;-3.506028
2021-01-28;20:35:20.330;4.7;62;1.47;20015;3.85;11.55;4.9;41.6;306;1.2;4.7;0.25;-0.06;3599;3814;148;63.6;40.3;47.766505 -3.506040;66.4;0.0;-1;-1022;-269;184;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766505;-3.506040
2021-01-28;20:35:21.330;4.7;76;0.88;20015;3.85;11.54;5.2;44.8;308;2.4;342.3;0.2;-0.03;3377;3815;136;68.1;32.0;47.766670 -3.506078;57.2;0.0;-11;52;-272;46;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766670;-3.506078
2021-01-28;20:35:22.330;4.7;72;0.77;20015;3.84;11.54;5.2;44.7;309;-2.8;332.0;0.18;-0.03;3326;3814;128;69.7;30.9;47.766723 -3.506118;52.4;0.0;-2;-427;-270;-633;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766723;-3.506118
2021-01-28;20:35:23.330;4.7;74;1.28;20015;3.84;11.54;5.2;42.7;311;-1.5;317.4;0.23;-0.05;3191;3815;116;67.1;37.6;47.766798 -3.506190;56.1;0.0;0;-787;-270;-362;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766798;-3.506190
2021-01-28;20:35:24.330;4.6;72;0.68;20015;3.84;11.54;5.0;42.6;313;0.2;304.0;0.1;-0.03;2989;3814;109;66.4;45.9;47.766850 -3.506291;58.5;0.0;2;-278;-270;-181;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766850;-3.506291
2021-01-28;20:35:25.330;4.6;72;1.49;20015;3.84;11.53;4.9;41.0;314;0.1;290.7;0.15;-0.05;2897;3815;104;64.3;49.5;47.766918 -3.506518;60.7;0.0;-1;-1004;-270;118;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766918;-3.506518
2021-01-28;20:35:26.330;4.6;74;0.94;20015;3.84;11.53;5.0;42.5;315;2.2;276.3;0.17;-0.01;2790;3815;101;63.9;50.6;47.766943 -3.506705;60.9;0.0;0;-918;-273;-588;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766943;-3.506705
2021-01-28;20:35:27.330;4.6;78;1.04;20015;3.84;11.52;5.2;44.2;316;3.0;269.1;0.21;-0.06;2670;3816;105;65.9;50.9;47.766950 -3.506856;57.7;0.0;1;-1024;-272;-806;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766950;-3.506856
2021-01-28;20:35:28.330;4.6;80;1.0;20015;3.84;11.52;5.3;46.1;318;2.6;244.9;0.22;-0.02;2506;3814;112;67.7;51.4;47.766923 -3.507040;53.5;0.0;2;-1024;-272;-725;-244;128;1;0;1;-1;0x0000000000000002;7.7;47.766923;-3.507040
2021-01-28;20:35:29.330;4.6;74;1.07;20015;3.84;11.52;5.3;47.7;320;2.0;226.8;0.27;-0.03;2332;3815;123;68.5;52.7;47.766835 -3.507230;52.0;0.0;1;-1024;-273;-599;-247;128;1;0;1;-1;0x0000000000000002;7.7;47.766835;-3.507230
