Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);0450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS;ASpd(kmh);Alt(m).1;Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V);GPS(lat);GPS(lon)
2021-01-28;23:29:46.280;5.0;70;1.04;20015;3.8;11.41;6.9;88.9;157;0.9;280.7;-0.03;0.01;2813;3817;699;93.6;68.5;47.761638 -3.506076;73.3;0.0;24;-695;-38;811;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761638;-3.506076
2021-01-28;23:29:47.280;5.0;70;1.04;20015;3.8;11.42;6.9;88.2;159;0.5;298.6;-0.04;0.01;2989;3817;693;92.6;69.6;47.761708 -3.506410;74.2;0.0;8;-362;-39;479;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761708;-3.506410
2021-01-28;23:29:48.280;5.0;72;0.96;20015;3.8;11.41;6.8;85.6;160;-3.2;304.4;-0.08;0.01;3056;3817;683;91.4;70.3;47.761786 -3.506583;74.8;0.0;5;14;-39;12;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761786;-3.506583
2021-01-28;23:29:49.280;5.0;72;2.15;20015;3.8;11.4;6.8;81.8;162;-0.8;312.3;-0.06;0.01;3094;3817;666;86.0;74.4;47.761898 -3.506800;80.0;0.0;0;-871;-39;750;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761898;-3.506800
2021-01-28;23:29:50.280;5.0;72;1.6;20015;3.8;11.4;6.9;81.9;164;1.6;325.9;-0.04;0.04;3286;3817;652;86.8;74.4;47.762016 -3.506945;77.7;0.0;4;-844;-39;822;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762016;-3.506945
2021-01-28;23:29:51.280;5.0;72;1.33;20015;3.8;11.41;6.9;81.9;166;1.1;338.7;-0.01;0.01;3391;3817;635;88.3;70.5;47.762250 -3.507095;73.3;0.0;-1;-850;-39;941;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762250;-3.507095
2021-01-28;23:29:52.280;5.0;72;0.91;20015;3.8;11.4;7.0;81.4;168;-0.4;356.6;0.02;0.01;3566;3817;618;89.8;68.6;47.762386 -3.507131;70.0;0.0;-1;-771;-39;842;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762386;-3.507131
2021-01-28;23:29:53.280;5.0;72;1.58;20015;3.79;11.39;7.0;80.7;170;0.4;10.8;0.07;0.01;66;3816;593;90.5;68.5;47.762558 -3.507121;68.1;0.0;-1;-953;-38;867;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762558;-3.507121
2021-01-28;23:29:54.280;5.0;72;1.14;20015;3.79;11.38;7.0;81.9;172;1.5;25.2;0.09;0.01;245;3817;577;94.6;62.3;47.762713 -3.507050;63.5;0.0;-2;-956;-38;930;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762713;-3.507050
2021-01-28;23:29:55.280;5.0;70;1.0;20015;3.79;11.39;7.0;84.1;174;1.0;37.0;0.12;0.01;360;3817;564;98.0;57.4;47.762861 -3.506956;58.8;0.0;-2;-889;-39;930;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762861;-3.506956
2021-01-28;23:29:56.280;5.0;68;0.83;20015;3.79;11.39;7.1;85.3;176;-0.9;59.3;0.13;0.0;520;3817;554;100.0;55.3;47.762946 -3.506738;56.4;0.0;0;14;-38;10;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762946;-3.506738
2021-01-28;23:29:57.280;5.0;72;0.96;20015;3.79;11.39;7.0;84.3;178;-2.8;62.9;0.08;0.02;632;3817;546;99.7;58.6;47.763015 -3.506550;57.9;0.0;-5;17;-41;10;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763015;-3.506550
2021-01-28;23:29:58.280;5.0;72;1.09;20005;3.79;11.37;7.0;83.5;180;-1.6;67.4;0.03;-0.01;669;3817;536;98.1;63.6;47.763066 -3.506380;62.9;0.0;0;14;-41;-429;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763066;-3.506380
2021-01-28;23:29:59.280;5.0;72;1.29;20005;3.79;11.38;6.9;83.4;181;-1.0;63.9;0.02;0.01;668;3816;530;96.3;69.0;47.763130 -3.506150;67.9;0.0;-2;-195;-41;669;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763130;-3.506150
2021-01-28;23:30:00.280;5.0;70;0.91;20005;3.79;11.38;6.9;84.6;184;1.1;62.1;0.02;-0.03;601;3816;523;96.5;68.6;47.763228 -3.505968;68.3;0.0;-4;356;-41;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763228;-3.505968
2021-01-28;23:30:01.280;5.0;70;0.36;20005;3.79;11.38;6.9;81.9;186;-6.0;68.4;-0.02;-0.01;658;3817;517;95.1;69.5;47.763300 -3.505645;69.0;0.0;8;-489;-39;6;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763300;-3.505645
2021-01-28;23:30:02.280;5.0;70;0.96;20005;3.79;11.37;6.9;81.4;188;2.3;77.9;-0.04;-0.01;795;3816;513;91.5;75.2;47.763345 -3.505436;74.2;0.0;0;6;-39;-622;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763345;-3.505436
2021-01-28;23:30:03.280;5.0;72;1.88;20005;3.79;11.37;6.9;82.8;189;1.0;73.9;0.03;0.01;796;3817;512;92.9;72.5;47.763376 -3.505170;72.4;0.0;4;-393;-38;-27;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763376;-3.505170
2021-01-28;23:30:04.280;5.0;70;1.16;20005;3.78;11.36;7.0;87.1;191;5.1;60.1;0.06;-0.01;618;3817;509;96.7;62.7;47.763420 -3.504973;67.2;0.0;0;-254;-39;-89;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763420;-3.504973
2021-01-28;23:30:05.280;5.0;68;1.0;20005;3.78;11.36;7.0;89.3;193;3.9;41.5;0.15;0.01;442;3817;506;98.8;57.0;47.763526 -3.504760;62.9;0.0;-1;-209;-39;-3;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763526;-3.504760
2021-01-28;23:30:06.280;5.0;68;0.91;20005;3.78;11.35;7.1;92.0;196;2.4;28.0;0.17;-0.01;303;3817;494;104.9;50.5;47.763663 -3.504653;53.3;0.0;2;-206;-31;7;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763663;-3.504653
2021-01-28;23:30:07.280;5.0;70;1.29;20005;3.78;11.34;7.1;92.3;197;-0.3;351.4;0.18;-0.01;3530;3817;478;105.6;50.5;47.763738 -3.504645;53.7;0.0;-2;-222;-33;186;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763738;-3.504645
2021-01-28;23:30:08.280;5.0;68;1.26;20005;3.77;11.33;7.6;92.5;199;0.9;316.7;0.14;-0.01;3155;3818;469;104.8;55.0;47.763881 -3.504738;57.2;0.0;-2;-233;33;54;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763881;-3.504738
2021-01-28;23:30:09.280;5.0;66;1.39;20005;3.77;11.32;7.6;93.2;201;2.1;300.6;0.09;0.0;2991;3818;453;103.2;58.5;47.763936 -3.504871;64.0;0.0;-2;-213;30;420;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763936;-3.504871
2021-01-28;23:30:10.280;5.0;72;0.97;20005;3.77;11.32;7.6;95.8;203;4.0;280.2;0.07;-0.01;2758;3818;445;104.1;58.6;47.763991 -3.505123;65.1;0.0;-1;-260;30;17;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763991;-3.505123
2021-01-28;23:30:11.280;5.0;72;1.14;20005;3.77;11.32;7.6;99.6;206;4.9;272.7;0.11;0.0;2704;3818;442;106.9;53.2;47.763996 -3.505291;63.1;0.0;-1;-84;29;12;123;48;1;-1;1;-1;0x0000000000000002;7.8;47.763996;-3.505291
2021-01-28;23:30:12.280;5.0;74;1.0;20005;3.76;11.3;7.6;101.7;208;3.5;267.0;0.14;0.0;2662;3818;441;109.8;48.9;47.763985 -3.505556;59.2;0.0;0;-182;30;-6;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763985;-3.505556
2021-01-28;23:30:13.280;5.0;76;1.04;20005;3.76;11.29;7.7;103.5;210;3.2;257.0;0.19;-0.01;2560;3817;441;113.2;44.2;47.763968 -3.505720;55.1;0.0;-1;17;29;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763968;-3.505720
2021-01-28;23:30:14.280;5.0;76;0.82;20005;3.76;11.29;7.7;104.7;212;1.4;248.0;0.2;0.02;2479;3818;444;116.9;41.5;47.763935 -3.505836;52.0;0.0;-1;6;27;-361;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763935;-3.505836
2021-01-28;23:30:15.280;5.0;72;0.85;20005;3.76;11.29;7.7;104.8;214;-0.4;231.2;0.17;-0.01;2309;3818;450;117.9;43.8;47.763878 -3.505966;52.7;0.0;-2;12;27;587;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763878;-3.505966
2021-01-28;23:30:16.280;5.0;72;1.25;20005;3.76;11.29;7.6;103.1;217;-1.6;211.4;0.14;0.02;2116;3820;459;116.9;50.4;47.763761 -3.506085;57.4;0.0;-2;74;26;18;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763761;-3.506085
2021-01-28;23:30:17.280;5.0;74;1.0;20005;3.76;11.29;7.5;101.6;219;-2.7;220.2;0.04;0.0;2170;3820;470;115.4;54.6;47.763648 -3.506191;62.5;0.0;0;-87;27;-324;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763648;-3.506191
2021-01-28;23:30:18.280;5.0;72;1.21;20005;3.76;11.29;7.5;100.6;221;0.0;211.9;0.03;0.01;2126;3820;481;113.7;60.0;47.763553 -3.506298;68.3;0.0;1;-129;29;-267;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763553;-3.506298
2021-01-28;23:30:19.280;5.0;70;1.72;20005;3.76;11.29;7.5;101.1;223;1.3;190.5;0.07;0.0;1955;3820;502;114.0;61.1;47.763413 -3.506391;69.6;0.0;-1;-283;30;317;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763413;-3.506391
2021-01-28;23:30:20.280;5.0;70;0.99;20005;3.76;11.29;7.5;103.5;225;3.0;171.0;0.06;0.0;1672;3921;518;116.4;58.3;47.763293 -3.506380;66.4;0.0;-2;-28;29;259;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763293;-3.506380
2021-01-28;23:30:21.280;5.0;72;-0.23;20005;3.75;11.27;7.5;105.0;227;0.6;164.5;0.1;0.0;1598;3921;532;118.1;58.1;47.763101 -3.506296;62.2;0.0;-2;22;27;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763101;-3.506296
2021-01-28;23:30:22.280;5.0;72;2.5;20005;3.75;11.27;7.4;102.2;229;2.5;156.2;0.1;0.01;1564;3920;546;114.5;63.3;47.762958 -3.506213;69.2;0.0;0;-539;29;78;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762958;-3.506213
2021-01-28;23:30:23.280;5.0;72;0.26;20005;3.75;11.27;7.6;106.9;231;4.8;154.0;0.11;0.01;1519;3820;560;116.8;54.0;47.762853 -3.506135;66.1;0.0;-2;204;27;46;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762853;-3.506135
2021-01-28;23:30:24.280;5.0;72;0.93;20005;3.75;11.27;7.6;108.5;233;0.9;150.3;0.11;0.02;1506;3920;578;121.6;54.1;47.762735 -3.506040;59.8;0.0;-1;17;27;484;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762735;-3.506040
2021-01-28;23:30:25.280;5.0;70;0.98;20005;3.75;11.26;7.5;108.8;235;0.0;157.1;0.1;0.01;1554;3921;591;122.1;55.1;47.762641 -3.505960;60.5;0.0;4;-123;29;-575;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762641;-3.505960
2021-01-28;23:30:26.280;5.0;70;1.15;20005;3.75;11.26;7.5;108.7;238;0.0;165.7;0.08;-0.02;1706;3922;605;121.7;56.5;47.762453 -3.505883;64.6;0.0;2;17;29;7;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762453;-3.505883
2021-01-28;23:30:27.280;5.0;70;1.17;20005;3.75;11.25;7.5;108.5;240;0.0;155.4;0.06;0.0;1576;3921;619;121.6;59.4;47.762341 -3.505820;65.7;0.0;-1;15;29;12;123;48;1;-1;1;-1;0x0000000000000002;7.8;47.762341;-3.505820
2021-01-28;23:30:28.280;5.0;70;0.97;20005;3.75;11.25;7.5;108.7;242;0.0;156.9;0.04;0.0;1562;3922;640;121.7;60.5;47.762203 -3.505746;66.1;0.0;0;17;29;10;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762203;-3.505746
2021-01-28;23:30:29.280;5.0;70;0.98;20005;3.75;11.25;7.4;108.8;243;-0.3;156.6;0.04;0.0;1564;3922;655;121.9;61.8;47.762091 -3.505655;67.5;0.0;7;17;29;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762091;-3.505655
2021-01-28;23:30:30.280;5.0;70;0.99;20005;3.74;11.24;7.4;108.7;246;-0.4;155.9;0.03;0.0;1561;3921;670;121.8;62.8;47.761891 -3.505543;68.5;0.0;0;17;27;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.761891;-3.505543
2021-01-28;23:30:31.280;5.0;70;1.0;20005;3.74;11.24;7.4;108.7;248;-0.3;154.9;0.02;0.0;1553;3922;684;121.6;63.5;47.761748 -3.505446;69.2;0.0;-10;19;22;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.761748;-3.505446
2021-01-28;23:30:32.280;5.0;72;1.01;20005;3.75;11.24;7.4;108.7;250;-0.2;154.5;0.01;0.01;1546;3922;700;121.5;64.1;47.761633 -3.505365;69.4;0.0;-2;17;23;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.761633;-3.505365
2021-01-28;23:30:33.310;5.0;72;0.98;20015;3.75;11.24;7.4;108.9;252;-0.1;154.4;0.02;0.01;1545;3922;722;121.5;64.2;47.761490 -3.505263;70.0;0.0;-4;17;25;10;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761490;-3.505263
2021-01-28;23:30:34.340;5.0;74;1.01;20015;3.74;11.24;7.4;109.3;255;0.1;154.6;0.02;0.0;1548;3922;738;121.5;64.2;47.761315 -3.505121;70.1;0.0;-2;15;25;10;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761315;-3.505121
2021-01-28;23:30:35.340;5.0;74;1.01;20015;3.74;11.23;7.3;109.8;257;0.3;155.7;0.02;0.0;1559;3923;753;121.8;63.7;47.761170 -3.505045;69.8;0.0;1;-10;25;-340;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761170;-3.505045
2021-01-28;23:30:36.340;5.0;72;1.03;20015;3.74;11.23;7.4;110.2;258;0.3;155.3;0.02;0.0;1555;3923;768;122.2;63.1;47.761055 -3.504948;69.4;0.0;5;-67;25;-652;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761055;-3.504948
2021-01-28;23:30:37.340;5.0;72;1.03;20015;3.74;11.23;7.4;110.8;260;0.3;150.7;0.03;0.01;1524;3922;790;122.9;62.7;47.760913 -3.504866;69.0;0.0;1;-46;26;-487;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760913;-3.504866
2021-01-28;23:30:38.340;5.0;72;1.12;20015;3.74;11.22;7.4;111.7;263;0.4;146.4;0.04;0.03;1464;3922;805;123.5;62.7;47.760806 -3.504745;67.9;0.0;-2;-234;26;794;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760806;-3.504745
2021-01-28;23:30:39.340;5.0;72;1.03;20015;3.74;11.22;7.4;112.5;265;0.8;153.5;0.06;-0.01;1482;3923;820;124.2;61.0;47.760623 -3.504600;67.9;0.0;-1;-269;26;741;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760623;-3.504600
2021-01-28;23:30:40.340;5.0;70;1.04;20015;3.73;11.21;7.4;113.6;267;1.2;161.6;0.06;0.01;1604;3821;834;125.3;59.7;47.760485 -3.504513;66.6;0.0;-1;-430;25;830;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760485;-3.504513
2021-01-28;23:30:41.340;5.0;70;1.17;20015;3.74;11.23;7.4;115.0;269;1.4;173.8;0.07;0.01;1754;3922;856;127.0;57.2;47.760373 -3.504476;65.0;0.0;-1;-554;26;712;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760373;-3.504476
2021-01-28;23:30:42.340;5.0;70;0.92;20015;3.73;11.21;7.5;116.5;271;2.1;186.7;0.08;0.01;1879;3922;869;128.1;55.1;47.760233 -3.504481;64.2;0.0;-1;-429;25;576;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760233;-3.504481
2021-01-28;23:30:43.350;5.0;70;0.97;20015;3.73;11.21;7.4;118.6;273;1.6;198.5;0.07;0.01;2009;3922;882;128.7;55.0;47.760076 -3.504571;63.3;0.0;-1;-399;25;500;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760076;-3.504571
2021-01-28;23:30:44.350;5.0;70;1.0;20015;3.73;11.2;7.4;119.3;275;1.2;215.4;0.06;0.02;2156;3922;893;128.8;56.3;47.759956 -3.504660;64.4;0.0;-1;-384;26;475;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759956;-3.504660
2021-01-28;23:30:45.370;5.0;70;1.04;20015;3.73;11.2;7.4;119.7;277;1.0;227.3;0.03;0.02;2288;3922;902;128.4;58.3;47.759870 -3.504808;66.1;0.0;-1;-450;26;529;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759870;-3.504808
2021-01-28;23:30:46.410;5.0;70;1.04;20015;3.73;11.2;7.4;120.1;279;1.0;239.6;0.01;0.02;2418;3922;913;127.2;61.9;47.759783 -3.504953;69.2;0.0;-1;-451;25;508;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759783;-3.504953
2021-01-28;23:30:47.410;5.0;70;1.02;20015;3.73;11.19;7.3;119.7;282;0.8;251.3;-0.01;0.0;2525;3922;917;126.1;64.2;47.759721 -3.505166;71.3;0.0;-1;-442;22;475;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759721;-3.505166
2021-01-28;23:30:48.410;5.0;70;1.06;20015;3.73;11.2;7.3;118.9;284;0.4;267.4;-0.04;0.01;2691;3923;918;124.3;67.5;47.759690 -3.505505;73.3;0.0;-1;-456;23;469;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759690;-3.505505
2021-01-28;23:30:49.410;5.0;70;1.37;20015;3.73;11.19;7.3;117.6;285;0.2;277.6;-0.05;0.01;2782;3923;916;122.7;69.8;47.759701 -3.505710;75.7;0.0;0;-636;25;276;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759701;-3.505710
2021-01-28;23:30:50.410;5.0;70;0.99;20015;3.72;11.18;7.2;116.8;287;1.0;287.0;-0.06;0.01;2893;3922;908;120.6;72.0;47.759736 -3.505965;77.5;0.0;0;-620;23;342;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759736;-3.505965
2021-01-28;23:30:51.410;5.0;70;1.11;20015;3.73;11.18;7.2;115.7;289;0.6;296.1;-0.06;0.01;2965;3821;900;119.9;72.7;47.759806 -3.506161;77.4;0.0;1;-617;20;397;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759806;-3.506161
2021-01-28;23:30:52.410;5.0;70;1.08;20015;3.73;11.19;7.2;113.9;292;0.5;304.9;-0.06;0.01;3063;3821;890;119.3;72.9;47.759948 -3.506471;76.6;0.0;0;-614;22;397;123;50;1;0;1;-1;0x0000000000000342;7.8;47.759948;-3.506471
2021-01-28;23:30:53.410;5.0;70;1.06;20015;3.72;11.17;7.3;112.8;294;0.5;318.4;-0.05;0.01;3201;3821;877;119.0;72.7;47.760051 -3.506623;75.9;0.0;-1;-621;22;420;123;48;1;0;1;-1;0x0000000000000342;7.8;47.760051;-3.506623
2021-01-28;23:30:54.410;5.0;72;1.1;20015;3.72;11.18;7.3;112.0;296;0.6;328.2;-0.03;0.01;3285;3922;863;119.1;72.4;47.760198 -3.506778;74.6;0.0;0;-617;20;367;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760198;-3.506778
2021-01-28;23:30:55.410;5.0;72;1.15;20015;3.72;11.18;7.3;111.5;297;0.9;337.3;-0.01;0.01;3388;3923;839;119.7;71.6;47.760328 -3.506873;72.9;0.0;0;-670;20;367;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760328;-3.506873
2021-01-28;23:30:56.410;5.0;72;1.04;20015;3.72;11.18;7.3;111.3;300;0.9;346.7;0.0;0.01;3472;3922;822;120.3;70.7;47.760498 -3.506950;71.8;0.0;0;-671;20;312;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760498;-3.506950
2021-01-28;23:30:57.410;5.0;72;1.04;20015;3.72;11.17;7.4;111.5;302;1.1;0.2;0.01;0.05;10;3922;804;121.2;69.9;47.760743 -3.506983;70.3;0.0;-1;-680;22;281;123;48;1;0;1;-1;0x0000000000000342;7.8;47.760743;-3.506983
2021-01-28;23:30:58.410;5.0;72;1.09;20015;3.72;11.16;7.4;111.9;304;1.3;8.7;0.03;0.01;85;3922;787;122.1;69.0;47.760880 -3.506963;69.2;0.0;-1;-683;22;362;123;50;1;0;1;-1;0x0000000000000342;7.8;47.760880;-3.506963
2021-01-28;23:30:59.410;5.0;72;1.12;20015;3.72;11.16;7.4;112.6;306;1.7;18.5;0.05;0.01;187;3922;761;123.8;67.9;47.761013 -3.506900;67.9;0.0;-1;-725;23;364;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761013;-3.506900
2021-01-28;23:31:00.410;5.0;72;1.03;20015;3.72;11.15;7.4;114.3;308;1.9;28.6;0.06;0.01;281;3921;746;125.1;65.9;47.761166 -3.506818;65.0;0.0;-1;-727;23;395;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761166;-3.506818
2021-01-28;23:31:01.410;5.0;70;1.03;20015;3.72;11.16;7.4;115.4;310;1.7;39.0;0.07;0.01;394;3922;732;126.5;64.9;47.761348 -3.506613;64.4;0.0;0;-686;23;353;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761348;-3.506613
2021-01-28;23:31:02.410;5.0;70;0.12;20015;3.71;11.15;7.4;116.1;312;-0.6;54.1;0.06;0.0;530;3922;721;127.2;64.9;47.761431 -3.506466;63.3;0.0;15;17;23;10;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761431;-3.506466
2021-01-28;23:31:03.420;5.0;70;0.77;20005;3.71;11.15;7.4;114.6;314;-1.4;59.8;0.0;0.01;586;3923;707;125.8;67.8;47.761525 -3.506261;66.4;0.0;1;166;23;-103;123;48;1;-1;1;-1;0x0000000000000342;7.8;47.761525;-3.506261
2021-01-28;23:31:04.460;5.0;70;1.17;20005;3.71;11.15;7.3;112.0;316;-4.0;65.5;-0.06;0.01;645;3923;700;120.6;74.3;47.761591 -3.506075;74.2;0.0;17;42;23;-55;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.761591;-3.506075
2021-01-28;23:31:05.460;5.0;72;1.01;20005;3.71;11.14;7.2;106.1;319;-4.5;68.3;-0.11;0.0;680;3922;693;116.5;79.1;47.761696 -3.505708;80.5;0.0;25;17;22;-362;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.761696;-3.505708
2021-01-28;23:31:06.460;5.0;72;1.02;20005;3.71;11.15;7.1;101.5;320;-5.8;61.8;-0.17;-0.01;631;3921;687;111.2;83.9;47.761780 -3.505426;84.6;0.0;21;7;25;-68;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.761780;-3.505426
2021-01-28;23:31:07.460;5.0;72;1.43;20005;3.71;11.14;7.1;95.5;322;-7.2;51.8;-0.2;0.0;545;3922;680;106.4;86.2;47.761871 -3.505211;87.9;0.0;7;-173;26;34;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.761871;-3.505211
2021-01-28;23:31:08.470;5.0;72;0.93;20005;3.71;11.15;7.0;90.0;324;-6.1;43.0;-0.21;0.0;430;3922;661;98.4;90.6;47.762025 -3.504968;91.1;0.0;-1;-79;-84;20;123;50;1;-1;1;-1;0x0000000000000322;7.8;47.762025;-3.504968
2021-01-28;23:31:09.470;5.0;72;1.12;20005;3.72;11.18;5.9;81.6;326;-6.7;35.6;-0.25;0.01;370;3922;646;94.1;90.8;47.762240 -3.504798;90.9;0.0;-1;-195;-125;165;123;48;1;-1;1;-1;0x0000000000000322;7.8;47.762240;-3.504798
2021-01-28;23:31:10.470;5.0;74;1.68;20005;3.72;11.18;5.9;78.1;328;-1.2;27.9;-0.23;0.02;278;3922;630;89.8;91.4;47.762436 -3.504555;90.9;0.0;0;-368;-125;114;123;50;1;-1;1;-1;0x0000000000000322;7.8;47.762436;-3.504555
2021-01-28;23:31:11.470;5.0;74;0.77;20005;3.72;11.18;6.0;79.3;329;2.5;25.9;-0.12;0.0;256;3923;613;90.3;81.7;47.762591 -3.504441;85.7;0.0;67;44;-176;9;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762591;-3.504441
2021-01-28;23:31:12.470;5.0;74;1.29;20005;3.73;11.18;5.6;80.0;331;-2.5;24.8;-0.08;0.0;241;3922;590;93.7;75.9;47.762768 -3.504320;74.4;0.0;118;-376;-176;10;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762768;-3.504320
2021-01-28;23:31:13.470;5.0;72;0.88;20005;3.72;11.18;5.7;79.5;332;2.0;18.8;-0.04;0.0;190;3922;576;95.2;68.3;47.762905 -3.504236;70.9;0.0;78;6;-171;462;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.762905;-3.504236
2021-01-28;23:31:14.470;5.0;72;0.86;20005;3.72;11.18;5.7;81.4;334;-0.2;16.8;0.0;0.02;165;3922;562;97.3;64.7;47.763126 -3.504131;64.4;0.0;81;-70;-171;254;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763126;-3.504131
2021-01-28;23:31:15.470;5.0;70;1.37;20005;3.72;11.18;5.8;80.8;336;-1.7;42.6;0.03;0.02;381;3922;550;97.8;63.2;47.763240 -3.504020;62.0;0.0;87;-192;-168;-377;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763240;-3.504020
2021-01-28;23:31:16.470;5.0;70;1.03;20005;3.72;11.18;5.8;80.0;337;-1.3;56.0;-0.01;-0.02;559;3923;543;96.8;64.5;47.763346 -3.503871;64.0;0.0;-1;-82;-167;-625;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763346;-3.503871
2021-01-28;23:31:17.470;5.0;70;0.85;20005;3.72;11.17;5.8;79.3;339;-2.9;48.6;-0.03;0.0;524;3922;537;94.4;67.8;47.763420 -3.503666;67.7;0.0;-2;-99;-167;282;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763420;-3.503666
2021-01-28;23:31:18.470;5.0;72;1.34;20005;3.72;11.18;5.7;74.5;341;-5.3;33.9;-0.07;0.01;379;3923;530;91.2;72.1;47.763598 -3.503526;71.1;0.0;-4;-617;-164;207;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763598;-3.503526
2021-01-28;23:31:19.470;5.0;68;2.16;20005;3.72;11.17;5.8;79.6;342;7.9;25.6;0.11;0.0;262;3924;520;93.0;59.8;47.763745 -3.503361;66.3;0.0;-4;375;-168;71;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763745;-3.503361
2021-01-28;23:31:20.470;5.0;70;0.11;20005;3.72;11.17;5.9;83.0;343;2.9;24.6;0.11;0.0;226;3924;510;99.9;48.7;47.763813 -3.503318;52.0;0.0;-4;282;-167;18;123;50;1;-1;1;-1;0x0000000000000002;7.8;47.763813;-3.503318
